Symbol,HeadNeck,Body,Extremities,PalmSole,Perinaeum
SDF4,79.63115523,79.39906808,74.54220955,77.61240983,61.05456082
SDHA,19.44744355,14.80555789,9.592689374,6.802099662,15.95118637
SDHAF1,37.51536003,39.88937895,39.90666924,37.98277159,47.61821377
SDHAF2,8.941328929,9.208798423,7.498590161,6.948178383,13.36853545
SDHAF3,14.52725571,14.04662425,14.05668743,14.82029566,16.02448732
SDHAF4,22.31805223,18.5531923,17.9193822,17.53735073,21.6466537
SDHAP1,17.55079344,14.46023247,14.72592081,14.21444282,21.05339857
SDHAP3,13.26699319,11.64597691,12.81742971,13.87926206,15.87858203
SDHB,68.71895396,57.51317831,50.95055702,52.0056151,47.17499023
SDHC,22.85153577,18.11168215,17.37298786,18.52775723,18.54508587
SDHD,95.87387279,72.02506623,63.3629698,59.74568632,66.69635706
SDHDP6,8.744194184,5.539099802,6.026838201,5.269821609,10.56002916
SDK1,2.794279857,3.422400104,5.293772187,6.664374943,8.574154812
SDK2,1.140747255,0.844645848,1.632778647,2.292157621,5.509211829
SDR16C5,62.48292011,84.48594296,58.5767634,50.10440073,56.66494814
SDR39U1,51.10633125,49.89247967,50.69904416,47.58468882,58.45974202
SDR42E1,14.49934098,13.38802959,9.779038871,8.77019611,12.13769461
SDR42E2,0.159406184,0.157954989,0.108697028,0.117855636,4.889510209
SDR9C7,54.12340541,85.68736734,49.482202,36.55900838,60.23796047
SDS,1.019100869,0.389928837,0.507135188,0.279122158,5.013053936
SDSL,5.12551786,2.968146799,2.098955936,2.060513813,6.454959771
SEC11A,48.34059928,41.01388119,42.27519369,41.95010453,41.83313013
SEC11C,34.281262,26.67208869,22.32535287,20.9854009,25.62019475
SEC13,35.43969744,35.55366324,30.01071132,28.28138865,30.70416345
SEC14L1,19.44165552,20.27994787,20.80209582,24.36301727,15.19683433
SEC14L1P1,1.032741939,1.391030112,1.032128385,0.955527166,5.89580703
SEC14L2,6.408517095,4.052446398,4.069889854,3.542821779,11.25033948
SEC14L4,23.82030719,6.469942724,1.585731739,0.545481816,8.005766263
SEC14L5,1.794258893,1.789734985,1.25950808,0.961185556,6.146074397
SEC14L6,579.5355369,147.314736,38.40889943,19.51937407,60.57688478
SEC16A,24.61172403,23.29924713,21.36439204,22.05512811,21.53363419
SEC16B,0.09085091,0.075422701,0.083218721,0.086110237,4.899698216
SEC1P,1.884871477,1.851624389,2.138993677,1.951768833,7.35838877
SEC22A,8.324540223,7.91999005,7.307991661,6.694990634,11.97437659
SEC22B,29.29476827,21.66502613,19.95842881,20.56396645,19.91753316
SEC22C,14.58116989,12.88361518,15.18504457,16.70314702,15.45091011
SEC23A,19.37557057,18.45856096,19.68473695,20.89095902,18.9240034
SEC23B,38.11857916,36.26078198,29.58294905,30.98515251,23.07302567
SEC23IP,13.4722648,12.50099098,11.5555877,11.72088151,13.5057264
SEC24A,14.31940881,10.4832151,9.933016559,10.27484189,11.9863385
SEC24B,26.68188186,24.88955823,25.15203239,25.97102205,22.35316694
SEC24C,51.04214527,45.31570253,42.02828974,40.45762557,44.21822684
SEC24D,9.383700824,9.821291024,9.690329731,9.484892104,11.87510617
SEC31A,38.06298175,41.56921787,39.50469524,41.51358023,30.64682987
SEC31B,2.906400066,2.682849917,2.511266362,2.28134058,8.196618728
SEC61A1,121.0889208,112.841669,101.4800283,95.61694312,99.06133463
SEC61A2,8.616429591,8.293826278,7.533291846,6.937587424,12.99902097
SEC61B,151.1988412,127.7096189,117.6393818,106.118674,136.1539895
SEC61G,75.68132579,69.65872427,66.37158671,59.37345615,83.54077699
SEC62,45.77165553,31.70757609,39.5748583,43.28514114,37.70086227
SEC63,29.50088106,24.88556696,28.59587529,31.32863004,24.11701872
SEC63P1,0.288210412,0.22668148,0.317559193,0.324076841,5.088712805
SECISBP2,16.22761275,14.78045282,13.1246823,11.78242234,17.69982565
SECISBP2L,37.03873363,22.03404417,24.41098423,26.87200722,22.64923894
SECTM1,13.88956997,18.47962273,13.92610102,10.20049564,21.58998386
SEH1L,11.21451302,10.2775177,9.052703392,8.338415032,13.07356513
SEL1L,31.49376522,29.42199445,31.93033162,35.60744817,25.42465455
SEL1L2,0.035143543,0.061400915,0.160917904,0.124413622,5.163544404
SEL1L3,8.941537768,5.968617071,5.294761646,4.82192838,8.608588688
SELE,20.96383226,14.23639416,10.5428123,8.384037502,10.60638894
SELENBP1,46.63036807,32.24661376,55.41102813,57.81468529,22.35804243
SELENOF,143.5025086,126.6591127,131.3045062,135.9668732,109.6027387
SELENOH,53.07464377,52.4838936,41.41635309,35.72454478,51.51334623
SELENOI,34.78071916,32.56526467,24.3900743,19.81296293,25.86810742
SELENOK,64.48210549,55.90602618,56.67977995,56.56167537,56.6533862
SELENOM,48.46107496,61.65307868,85.54102657,86.58358167,112.3283454
SELENON,37.42266048,41.16034465,43.23844406,46.84885974,36.23274934
SELENOO,40.6609207,41.88654524,46.70757023,38.33938317,75.03628089
SELENOP,302.3336815,231.9934474,218.6029197,225.3795108,161.3100031
SELENOS,62.54372228,41.82725848,35.87412918,34.06980305,37.48082526
SELENOT,60.25061994,50.77373606,49.69285208,50.34549715,47.75811835
SELENOV,0.065325745,0,0.049246228,0.036196707,4.84773495
SELENOW,91.85357392,125.3259183,93.64669218,80.55862804,110.6118417
SELL,5.341655442,2.705039596,3.127416826,3.621583473,6.533178902
SELP,9.726756522,10.58428313,9.943186119,9.986168357,12.78204402
SELPLG,19.59922334,14.24348259,12.1124139,9.346546407,15.10398096
SEM1,19.9687864,19.70692115,16.36574032,14.20373182,21.56735849
SEMA3A,2.203945073,1.691209081,1.481156948,1.461241466,5.897332244
SEMA3B,10.8813797,13.63252652,20.17875798,21.2823126,28.06737042
SEMA3C,48.06075511,43.07512679,73.83433472,96.2961096,41.69087859
SEMA3D,7.945984414,4.919162383,6.719034214,7.632590105,8.413986644
SEMA3E,2.293833889,1.861677328,2.71078843,3.226564847,6.683655999
SEMA3F,49.83263754,75.93252717,58.8229026,46.48289633,69.97352919
SEMA3G,52.69472798,38.10924393,42.48084835,55.13800322,22.64527972
SEMA4A,17.18920201,16.94511625,10.58106185,8.627755227,15.41766684
SEMA4B,30.36377364,47.32043863,35.31238445,31.15448321,40.8005097
SEMA4C,30.97813011,28.51141007,28.6847165,26.74281421,33.6731612
SEMA4D,6.729031323,8.22710362,7.483920028,7.29532934,10.81783324
SEMA4F,3.008539931,2.33541087,2.93179321,3.502773422,6.712248033
SEMA4G,11.72682659,11.54645307,9.88470642,9.295127498,13.17563758
SEMA5A,12.82962814,9.111464748,12.91928539,15.52451091,13.63754386
SEMA5B,2.270698042,1.706844004,2.198446071,2.647487234,6.464360202
SEMA6A,8.69752956,5.080660319,5.745350419,6.202366654,8.930603339
SEMA6B,7.134222215,9.501963077,8.1707724,8.825201695,11.46727204
SEMA6C,9.119925988,7.217806677,7.069758951,7.015511895,11.58257265
SEMA6D,2.069532782,2.426584211,4.791740556,5.667135744,9.246448887
SEMA7A,18.48717709,11.49489093,6.463528597,3.852755997,12.64123037
SENCR,1.428410728,1.959548364,2.115828319,2.350970714,6.44525515
SENP1,9.0842415,8.473022818,8.16063024,8.308144543,10.94761426
SENP2,12.94852569,13.04858438,12.21950816,12.49686771,13.84599743
SENP3,11.8712982,12.57359004,10.46765318,9.893794576,13.78198781
SENP5,12.31990144,10.3922531,10.55946156,10.29835222,14.24377081
SENP6,19.1527034,16.13643896,18.27331007,18.42823892,20.5964449
SENP7,13.06260365,12.94453997,13.39151971,12.84967516,16.41515388
SENP8,1.593323602,1.483055136,1.171205126,1.117729051,5.894424311
SEPHS1,36.19055531,33.65439128,36.22807865,38.06101292,34.9922536
SEPHS2,88.5003383,64.89378317,53.11402977,53.25506056,43.4694731
SEPSECS,9.232547968,8.448063215,7.370136795,6.450027654,11.69762743
SEPT10P1,#N/A,#N/A,#N/A,#N/A,#N/A
SEPT7P2,#N/A,#N/A,#N/A,#N/A,#N/A
SEPT7P6,#N/A,#N/A,#N/A,#N/A,#N/A
SEPT7P9,#N/A,#N/A,#N/A,#N/A,#N/A
SERAC1,5.336434678,5.981321085,5.509949331,5.957988252,8.214558459
SERBP1,133.3122551,123.9810166,118.8608293,119.7554942,106.1404112
SERBP1P1,17.02593212,16.98268221,15.26319281,14.7261075,18.63238597
SERBP1P3,0.109082091,0.076039932,0.485295981,0.263916509,6.151022463
SERBP1P5,7.399772236,7.071150323,6.930963352,6.941968961,11.25712219
SERBP1P6,0.611272821,0.820464578,0.538589442,0.646343735,5.109085174
SERF1A,0.47725584,0.401934527,0.280400318,0.221658403,5.04140132
SERF1B,2.646029211,1.842306937,2.570921256,2.653634203,6.751924597
SERF2,131.4821678,158.1927153,109.8196184,94.56592257,118.4885312
SERGEF,7.363932878,7.730007228,7.461440633,7.222873732,12.19157381
SERHL,26.91310571,33.13050687,28.94658039,32.8350141,24.2273774
SERHL2,12.91842514,53.81334303,14.18170534,13.84055721,9.639275042
SERINC1,250.1403033,224.1978253,261.2681017,290.6355761,180.1621221
SERINC2,63.31825812,52.13611539,40.24461265,43.29937839,28.76855834
SERINC3,115.6065944,119.6340961,109.8618369,114.4348076,82.87779635
SERINC4,12.56597132,13.17122961,13.09832739,13.96081212,15.30651814
SERINC5,20.16124554,21.28408256,15.76424071,14.22524307,17.97797052
SERP1,79.34272572,74.06877154,67.50262891,68.36695747,58.40582919
SERP2,2.579597281,2.534161194,2.626094502,2.005054151,7.667874485
SERPINA1,6.583013507,2.963787123,2.181184533,2.214475656,6.328949966
SERPINA11,0.919891857,0.395734267,0.440002231,0.522088601,4.974837014
SERPINA12,113.6989469,379.7669519,229.0898663,196.4946702,59.42137381
SERPINA3,0.519710972,0.147249937,0.119739247,0.07865189,4.865634111
SERPINA5,2.817685737,3.45621258,6.150191895,8.571729052,6.436679929
SERPINA9,5.137732333,2.488415773,1.326300939,1.056611499,5.456433929
SERPINB1,40.40742473,32.62688842,36.76200838,36.75175777,43.23107024
SERPINB10,0.749030011,1.561450767,1.619188785,0.754955169,9.125597825
SERPINB11,53.96441658,20.49075177,70.75758164,20.9564238,304.4202284
SERPINB12,71.99507887,122.6315311,222.6566427,284.9631536,214.3005004
SERPINB13,40.04781879,27.17468834,45.19238466,37.0442866,92.96567049
SERPINB2,38.08352177,69.84532804,46.66327095,38.09411065,39.0370435
SERPINB3,217.1946852,85.91204934,287.2396364,89.47992097,1205.071918
SERPINB4,100.1729186,10.80850249,120.3095449,7.505745111,608.2343952
SERPINB5,280.1064194,404.1885095,367.5712937,357.6900617,298.4687804
SERPINB6,25.50012049,30.2607722,33.2209435,34.06942991,41.42646902
SERPINB7,74.35946809,229.9660198,158.2548313,133.8158984,105.0207363
SERPINB8,21.35731975,33.18034883,25.72781306,22.81213382,22.30717532
SERPINB9,8.644119178,5.630765697,6.775861092,6.833405343,12.29509333
SERPINB9P1,2.395802949,1.530849507,2.047928878,2.305842207,5.98040861
SERPIND1,0.166608455,0.056774738,0.077455981,0.051183118,4.994330283
SERPINE1,8.991668019,10.51326349,14.48054684,13.96558129,17.48988899
SERPINE2,16.02603453,9.487902647,11.04809641,8.261498648,23.41442462
SERPINE3,2.426681969,2.476518307,2.317019524,2.352612004,6.567295894
SERPINF1,202.9502671,198.7121257,174.9501823,198.7748594,132.4566284
SERPINF2,7.645752228,6.451640211,4.693828853,3.059450247,12.662982
SERPING1,150.1351621,173.5112911,211.6868874,243.9110557,150.2157526
SERPINH1,65.47800231,73.18192102,66.23729738,66.66412286,55.75656184
SERPINI1,9.259827574,9.264199444,13.8030997,18.01414391,10.27943881
SERTAD1,37.29651201,31.53671596,24.10102278,19.24189946,32.77493375
SERTAD2,26.26963967,25.85483748,24.20973763,24.59353688,22.14684213
SERTAD3,24.56318452,24.90557829,23.89811716,23.52004135,27.93705576
SERTAD4,18.65256214,14.06857978,19.42259407,24.28991501,12.21048311
SERTM1,0.179084614,0.322891018,1.481353205,1.509598644,7.58717145
SESN1,29.98949361,26.73180348,23.07094769,19.36125549,29.78213623
SESN2,16.44856906,10.0459746,7.668537278,7.840037122,10.52566166
SESN3,31.43634642,19.08328963,33.75785532,43.77027798,19.06765252
SESTD1,9.329101285,6.996638032,11.13079305,14.18160568,12.05003006
SET,151.6034322,137.6943352,136.7510351,135.5187422,123.088294
SETBP1,6.909424202,5.49849291,8.411469777,10.42921692,10.33169332
SETD1A,12.93098292,13.65869482,14.22507553,15.06426975,16.31089116
SETD1B,14.98615391,14.24525804,14.87090473,15.43985726,17.81151026
SETD2,19.75915447,17.65216576,19.22720093,20.73895484,18.1180728
SETD3,44.9358716,40.7237294,35.23491872,36.7116629,30.67373924
SETD4,7.047458949,7.012741342,6.635322942,5.493274915,13.14912984
SETD5,25.30334465,23.95710342,22.67110306,22.40767129,22.52794779
SETD6,24.92103072,25.84523612,24.04948996,20.79201703,32.06229407
SETD7,23.7964945,24.17168126,25.05209215,27.8887703,19.47414353
SETD8P1,#N/A,#N/A,#N/A,#N/A,#N/A
SETD9,5.54162948,3.88272063,4.701062506,5.452166105,8.418315088
SETDB1,12.06083031,11.5379532,11.11338445,10.52408592,14.94052007
SETDB2,8.380480378,7.72312468,7.931933632,7.61718639,11.55538255
SETMAR,13.68104023,11.53049024,11.00689894,11.84592394,13.76434259
SETP14,2.224550553,2.107362409,1.928588069,2.064789538,6.543588546
SETSIP,0.611594191,0.324219045,0.556513952,0.702523141,5.332214621
SETX,20.0897462,15.843932,18.47072354,19.30814034,19.3557316
SEZ6,0.070399508,0.036948055,0.043464427,0.02716823,4.858518094
SEZ6L,2.239750779,0.20990396,0.33959285,0.18665756,5.105219438
SEZ6L2,1.895773795,1.654488502,2.326227309,2.531802545,5.717454285
SF1,75.09176389,72.51942494,68.91547063,67.0952225,69.77308215
SF3A1,34.01255109,36.40368017,36.26132873,40.01563177,26.18386978
SF3A2,32.69053864,35.59586254,34.2787925,33.31195033,35.61085045
SF3A3,33.36163752,31.92298911,32.58109233,32.99676435,32.03064777
SF3A3P1,0.268550209,0.231206004,0.284067577,0.271556931,5.054767258
SF3B1,125.4108591,117.3496668,114.2787528,109.311136,102.2657318
SF3B2,39.61376262,42.81888251,40.24365695,42.3158294,31.9155173
SF3B3,28.64272001,24.8994178,19.37786885,17.48472747,21.83302818
SF3B4,48.38824356,53.71440521,48.75528409,50.14352859,41.93374975
SF3B5,344.3204337,315.8965365,312.1013895,275.5180208,396.4699914
SF3B6,144.7316435,122.8624927,128.5516065,126.4924221,123.3686255
SFI1,4.635938048,5.179976678,4.604479839,4.061621334,10.40625957
SFMBT1,8.787319118,7.097530365,6.110115734,5.683032504,9.322792019
SFMBT2,2.887737338,2.254794518,2.947506368,3.524077737,6.576502369
SFN,1175.808316,1446.631063,1149.73681,1005.552959,1190.784489
SFPQ,114.5867988,100.0611046,89.88552353,79.55460865,90.05663307
SFR1,6.956994763,5.599181793,6.856550755,7.111233575,10.7137288
SFRP1,133.5714914,149.9004627,216.1091318,332.7297571,33.15716034
SFRP2,227.7157583,240.5331885,232.5114095,111.5085157,367.8183224
SFRP4,6.186389254,21.15703193,22.7757457,32.1603301,19.75941883
SFRP5,5.536810621,6.726622758,7.44313873,9.113877022,11.41780553
SFSWAP,15.47379239,15.18491336,15.59039719,14.17661424,21.16159918
SFT2D1,30.85325696,25.280101,22.37226106,21.32561216,25.86123778
SFT2D2,23.26693424,27.85514235,23.50349045,21.82916269,25.32036922
SFT2D3,16.64240335,18.49352992,17.34779931,17.18812562,19.57093846
SFTA1P,0.842453634,0.365761831,0.375698383,0.298102552,5.042549971
SFTPC,0.551262779,0.447308956,0.548799745,0.12437939,6.190763021
SFTPD,3.356761193,6.118631779,5.863241361,6.199830118,7.779087834
SFXN1,11.96707456,8.7435352,8.45538917,7.937469435,13.27092088
SFXN2,2.007382799,1.492813637,1.315412805,1.323755261,6.086937315
SFXN3,54.1769407,45.54500363,38.34471601,36.65878819,34.59267355
SFXN4,26.28687898,18.38854163,21.04398782,19.66972734,33.13931838
SFXN5,6.261796366,4.832790327,3.404951664,2.448858992,8.97050597
SGCA,5.622520897,7.083132763,9.038128318,7.085193326,18.75334969
SGCB,24.68516062,21.16827427,31.56878747,38.10341797,26.51749959
SGCD,5.002655517,3.964890137,6.747107718,7.053426041,10.62062193
SGCE,24.11904863,20.35107392,37.02045684,46.34072464,32.92607771
SGCG,10.6808059,8.234148689,8.563046009,8.734217042,6.824120445
SGF29,14.21230119,13.62714971,14.74397331,14.37094682,20.20834824
SGIP1,0.797563692,0.515622691,1.400287103,1.712452639,5.685941324
SGK1,43.99723406,41.60874751,44.66500093,57.28178355,29.0644436
SGK2,24.03511841,6.936228005,2.313450506,1.822741869,8.01792477
SGK3,16.58499849,16.9531991,13.17629663,11.07036969,14.88683619
SGK494,#N/A,#N/A,#N/A,#N/A,#N/A
SGMS1,25.61322688,32.00507746,24.86220893,24.30396542,19.84336095
SGMS2,11.15016514,10.77069637,11.00114475,11.06112916,14.83444863
SGO1,1.229202422,0.64818679,0.584814951,0.475781801,5.576550033
SGO2,2.432253906,1.260516434,1.700353545,1.701700942,6.433096294
SGPL1,38.95114267,42.45895319,27.82041779,24.27580762,25.51705705
SGPP1,20.46041431,19.7127,19.98067032,20.39976172,18.42827537
SGPP2,151.0688373,86.86952654,51.3998399,42.3973193,53.17744239
SGSH,12.87513712,13.21413435,12.754016,12.05293186,16.79809131
SGSM1,1.047363786,2.187179895,1.423898799,1.337526844,5.736627145
SGSM2,23.52749313,23.21257869,21.74643735,19.61201947,27.77672225
SGSM3,0.82689048,0.954410249,0.484667651,0.289237904,5.469778077
SGTA,42.76561856,39.26293112,37.80390703,38.45680766,37.26018671
SGTB,5.561644184,5.294875537,6.342937564,7.075467944,8.982297008
SH2B1,19.85377745,16.87575064,19.04250098,18.69878581,26.91317306
SH2B2,4.109453585,4.57278654,3.326844605,2.814519692,7.392384531
SH2B3,16.42737924,13.44949209,15.57770179,17.04900327,13.94724088
SH2D1A,2.176626965,0.979953834,0.939653498,0.439694308,6.147358736
SH2D1B,0.14117002,0.148355964,0.161979126,0.178454342,4.900778527
SH2D2A,1.813608798,0.946013869,0.887466388,0.606676711,6.069250853
SH2D3A,10.78657508,13.31080304,10.45746521,8.381021389,18.060818
SH2D3C,10.11102463,11.33411452,10.99830216,13.00171142,11.51586003
SH2D4A,9.304482333,8.285674861,9.747191702,11.49577561,10.97529195
SH2D5,0.161690152,0.131783861,0.059699585,0.021194646,5.028210126
SH2D7,1.723164378,1.131997892,1.20745393,1.340362704,6.080770812
SH3BGR,0.659524867,0.502866451,0.430392219,0.510582118,5.067603359
SH3BGRL,123.9163996,122.6751509,138.4408153,154.1699985,102.6754898
SH3BGRL2,29.33972277,30.01286032,29.64461758,34.36047704,26.69905216
SH3BGRL3,225.6088112,208.9712449,189.3748139,159.1674495,252.5964349
SH3BP1,4.702385017,4.776288336,3.159948078,1.850191864,10.02179488
SH3BP2,21.9353899,30.26752807,21.10873888,16.73947888,21.74291104
SH3BP4,20.33570722,29.4832334,30.89092602,39.98468233,15.41599051
SH3BP5,56.63859607,41.99121053,49.72531116,55.47974569,38.76972387
SH3BP5L,20.94300197,21.6320847,16.23178727,14.35439793,19.81985852
SH3D19,338.7192895,314.0771187,328.6177947,322.9421625,313.6534433
SH3D21,58.75167956,28.22214203,32.71310743,33.81273767,36.09663766
SH3GL1,96.53049256,112.6051597,85.31152953,74.84261361,79.0626207
SH3GL1P2,0.389350295,0.272123616,0.370691743,0.395986416,4.996462976
SH3GL3,1.162366965,0.384536831,1.423778811,2.18796702,5.528393152
SH3GLB1,65.51442233,54.85524939,56.08918534,59.54046255,45.88133075
SH3GLB2,61.98054731,77.93398134,62.13327077,50.03356667,77.85735373
SH3KBP1,29.55288913,27.48808587,21.82431428,22.3119491,15.64277132
SH3PXD2A,37.4603118,39.30057372,42.39298564,47.46214779,33.81972234
SH3PXD2B,16.50355056,16.34351604,18.29018995,18.2856276,19.24320724
SH3RF1,10.55231895,9.578080518,11.70237059,15.10742984,9.13184192
SH3RF2,31.37238529,44.18232116,34.54347858,30.52909232,33.03160149
SH3RF3,5.89988812,5.265762547,7.778963073,8.102780656,12.80647443
SH3TC1,5.592961642,3.986770864,3.734205119,3.592185289,7.544159837
SH3TC2,0.917026046,0.589857503,0.595761172,0.694242971,5.179960926
SH3YL1,22.63142586,24.14239113,16.19004138,14.62922237,16.22023649
SHANK1,0.365245958,0.472378764,0.353753566,0.326494395,5.000568797
SHANK2,1.063222688,1.599655148,2.133096256,3.168070294,5.010659728
SHANK3,22.83288755,23.55888062,25.27731291,31.18850165,18.89410765
SHARPIN,41.94424084,42.90708502,43.48921524,44.36108757,47.15486264
SHB,13.01108239,10.92268827,9.01165442,9.267383306,10.61426217
SHBG,0.38599017,0.187310075,0.193634313,0.199805785,5.040775219
SHC1,60.52369068,56.29837087,53.76394675,53.47125974,54.82238145
SHC2,7.509687646,9.708017272,8.181446693,6.638844357,16.06413125
SHC3,2.22828144,2.852484517,2.629723063,2.043677131,8.506446067
SHC4,1.625669577,1.91726141,3.333452657,5.098148785,5.601213459
SHCBP1,4.465747359,2.728766487,2.876250105,2.689239145,6.993396626
SHCBP1L,0.017954261,0.072666038,0.037539072,0.050305194,4.859798245
SHD,0.061406634,0.024310886,0.018845817,0.026506183,4.818990984
SHE,8.192802536,8.444481958,9.234260714,10.39915703,10.83767712
SHF,9.138712549,5.458791856,5.728101038,5.928897899,9.329096523
SHH,1.306841808,0.095735018,0.081394057,0.037350304,4.928763025
SHISA2,7.481574967,1.706067018,2.003746348,1.518846765,6.153351312
SHISA3,1.127018363,1.294483622,4.454052459,5.387499166,12.57213337
SHISA4,12.66283794,13.44805678,14.84513807,16.02286207,17.94143418
SHISA5,54.67322252,54.99587992,51.00361797,50.7530778,48.81609158
SHISA6,0.369495669,0.437589085,0.85388684,0.748559758,6.651267432
SHISA8,2.741408875,1.032742813,0.617784856,0.41537239,5.290804511
SHISA9,1.118781437,0.438025077,1.508625576,2.468499287,5.013181165
SHKBP1,25.3583665,26.98175863,24.33340018,23.87412877,26.70521606
SHMT1,23.9610214,21.41361844,15.54422832,16.75228022,14.16690866
SHMT2,30.78994074,29.93601481,25.98695602,23.67277075,28.70931012
SHOC2,39.63838879,32.19443721,34.17513633,36.21424254,29.5953654
SHOX,0.019770153,0.06632115,0.420792597,0.184502497,6.145071385
SHOX2,6.361383659,4.021667158,5.831798807,5.949331809,12.513816
SHPK,2.550368405,2.41717369,2.176544515,1.767897779,7.731738813
SHPRH,5.065428079,4.551154028,4.770677169,4.839974981,8.088094606
SHQ1,6.772076864,6.979638031,5.947499569,5.780887905,9.939491068
SHQ1P1,2.33218492,2.277898781,2.525082772,2.905186932,5.973215936
SHROOM1,4.025332274,3.114754881,4.198604065,4.708528138,7.918187634
SHROOM2,5.131654752,4.254345571,3.204055712,3.021546277,7.808723855
SHROOM3,5.568688901,7.192992721,6.660366157,8.334719586,8.212849405
SHROOM4,4.341590462,4.594394254,6.189350797,7.631133793,7.785201159
SHTN1,13.94635564,12.8569355,10.65659132,9.49741803,12.67333471
SIAE,14.13817933,12.99039428,11.77022443,11.4131379,15.605292
SIAH1,16.72156753,15.83845435,14.9048523,14.16198423,18.7148359
SIAH2,41.84550306,47.74597847,37.77155493,33.15274178,44.05350862
SIAH3,0.094711482,0.041141822,0.042753599,0.039355842,4.844708064
SIDT1,1.084610289,1.109381845,0.93584423,0.989744862,5.325974647
SIDT2,24.08600887,22.39810612,18.3214621,18.82293904,17.30500837
SIGIRR,14.46039835,13.71005442,14.19074624,13.70737751,21.36672587
SIGLEC1,4.409844703,3.610925661,4.554324005,4.332265242,9.849407532
SIGLEC10,3.404669219,2.328589804,1.282850685,0.839076965,5.795482424
SIGLEC11,0.132712903,0.162285447,0.271740948,0.302946912,5.017521599
SIGLEC12,0.342523392,0.108569247,0.215445802,0.220677663,5.107471101
SIGLEC14,0.443871293,0.179242126,0.329071661,0.272026343,5.055124946
SIGLEC15,1.299129362,1.546269685,0.685826959,0.732965711,5.04608187
SIGLEC16,0.245144558,0.293768367,0.498237351,0.521781681,5.264189744
SIGLEC17P,2.507215918,1.432354861,1.986367486,2.284549758,5.801349705
SIGLEC6,4.119401622,2.148059013,4.408280954,6.077890439,6.742545316
SIGLEC7,0.768325063,0.292478339,0.617173731,0.357127994,5.084772675
SIGLEC8,1.116821546,0.780833251,1.068463331,1.394599722,5.339283802
SIGLEC9,1.584308658,0.779876264,1.068024127,0.661576944,5.572198901
SIGMAR1,76.75508742,66.5987085,55.86621188,48.29693811,60.91692127
SIK1,11.73218761,8.914230413,9.253296383,6.200993325,8.397775337
SIK2,18.21651157,15.32543113,23.75724724,32.66401171,13.73725282
SIK3,10.01140235,10.66078373,10.00100167,10.46056515,12.48303529
SIKE1,24.67325399,22.96607658,21.56861747,21.51336367,21.62474589
SIL1,30.50798622,23.99177628,19.981077,18.85783364,24.06728958
SIM1,0.874302313,0.658783884,2.890192809,2.807363276,10.85569101
SIM2,0.309044069,0.454934673,0.423073562,0.255675412,5.757912835
SIMC1,3.62451674,3.815981831,2.9439054,2.601590091,7.727251607
SIN3A,12.38286664,13.78350875,13.39256895,14.1019905,13.42975549
SIN3B,19.73250919,19.27786488,20.32637641,19.67700484,27.37546888
SIPA1,17.98022103,16.55024945,16.67180716,17.33055895,19.69427453
SIPA1L1,10.998797,9.422204684,8.550469694,9.294113599,10.03070449
SIPA1L2,16.97067113,11.46258544,17.5922287,21.75850207,16.80964227
SIPA1L3,12.05193928,13.78128895,10.15142204,10.37507617,10.33513579
SIRPA,45.52204347,39.08634294,38.0100729,37.32826681,30.256724
SIRPAP1,3.731379601,1.416953936,0.649133608,0.545488607,5.625470801
SIRPB1,0.329309177,0.179440169,0.288702391,0.291430161,4.860789401
SIRPB2,1.051013177,0.922202541,0.81460408,0.838739838,5.470391918
SIRPG,1.07286195,0.657391009,0.489332889,0.154440795,5.513572329
SIRT1,19.06738589,18.36147924,20.13971764,21.63764934,18.93497314
SIRT2,26.71224329,27.53920914,23.53919231,22.49717286,25.62554187
SIRT3,9.807744383,10.39982154,10.21166829,10.68713123,13.21283027
SIRT4,3.006945828,2.625021918,2.291996905,2.24856235,6.699129423
SIRT5,8.486011488,7.233979401,6.597841736,6.419695243,10.87322582
SIRT6,15.48021663,15.1599071,13.41498069,11.73643198,20.75126252
SIRT7,16.18108433,15.58446371,14.37572818,11.23790094,26.02587022
SIT1,6.714303431,4.794438613,3.214308566,1.663021533,9.635073524
SIVA1,29.17610943,27.63058236,30.37599639,27.75330501,43.02180317
SIX1,3.580700268,1.307659106,2.885546199,4.678105462,5.822644239
SIX2,1.275974067,1.450775129,3.727157262,4.668439825,9.834213294
SIX3,0.049903452,0.024766003,0.045428257,0.027023092,4.90361644
SIX4,1.091811071,0.703978487,0.937290452,1.335720281,5.290640147
SIX5,14.91045631,14.50991974,15.00238936,16.68694691,16.50578431
SKA1,1.622897703,1.035713264,1.179663795,0.799481977,6.891570234
SKA2,17.43846905,15.07358924,16.74106141,17.51976623,20.81323753
SKA3,2.856241732,1.371227678,1.626335632,1.179806079,7.162727848
SKAP1,3.71801644,2.940453315,2.19308488,1.774289694,6.764699313
SKAP2,8.667018402,14.7928482,10.30004466,10.44309626,11.27113524
SKI,54.01166773,63.50289205,73.99891196,89.2250156,41.34196813
SKIDA1,0.925307706,0.866210524,0.802495555,0.651884425,5.81821693
SKIL,13.38351907,11.40447784,13.16472862,14.13509409,14.13985336
SKINT1L,0.264967399,0.296161987,0.138231247,0.057752499,4.953388991
SKIV2L,16.38224497,14.78113407,14.37160965,13.1473714,22.05404688
SKOR1,0.337991633,0.492689629,0.619912784,0.603176591,5.431491579
SKP1,35.7946425,38.31111301,34.22527063,34.61006424,32.28780392
